,disease_name,entity_content,relation_name
1011,主动脉及冠状动脉壁钙化,MRI,影像检查
1012,主动脉及冠状动脉壁钙化,心电图,影像检查
1013,胸椎骨质增生,胸部CT,影像检查
1014,胸椎骨质增生,MRI,影像检查
1015,胸椎骨质增生,心电图,影像检查
1016,窦性心律不齐,胸部CT,影像检查
1017,窦性心律不齐,MRI,影像检查
1018,窦性心律不齐,心电图,影像检查
1019,窦性心动过缓,胸部CT,影像检查
1020,窦性心动过缓,MRI,影像检查
1021,窦性心动过缓,心电图,影像检查
1022,完全性左束支传导阻滞,胸部CT,影像检查
1023,完全性左束支传导阻滞,MRI,影像检查
1024,完全性左束支传导阻滞,心电图,影像检查
1025,I型呼吸衰竭,胸部CT,影像检查
1026,I型呼吸衰竭,MRI,影像检查
1027,I型呼吸衰竭,心电图,影像检查
1028,肺部感染,胸部CT,影像检查
1029,肺部感染,MRI,影像检查
1030,肺部感染,心电图,影像检查
1031,缺血缺氧性脑病,胸部CT,影像检查
1032,缺血缺氧性脑病,MRI,影像检查
1033,缺血缺氧性脑病,心电图,影像检查
1034,急性脑梗死,胸部CT,影像检查
1035,急性脑梗死,MRI,影像检查
1036,急性脑梗死,心电图,影像检查
1037,肺部感染,胸部CT,影像检查
1038,肺部感染,MRI,影像检查
1039,肺部感染,心电图,影像检查
1040,(左半结肠)大肠回盲部结外粘膜相关淋巴组织边缘区B细胞淋巴瘤(MALT),腹部B超,影像检查
1041,(左半结肠)大肠回盲部结外粘膜相关淋巴组织边缘区B细胞淋巴瘤(MALT),胸部+全腹CT,影像检查
1042,(左半结肠)大肠回盲部结外粘膜相关淋巴组织边缘区B细胞淋巴瘤(MALT),胸部+全腹CT,影像检查
1043,回盲部淋巴瘤术后,腹部B超,影像检查
1044,回盲部淋巴瘤术后,胸部+全腹CT,影像检查
1045,回盲部淋巴瘤术后,胸部+全腹CT,影像检查
1046,肝母细胞瘤,B超,影像检查
1047,肝母细胞瘤,B，超,影像检查
1048,肝母细胞瘤,头颅(MRI平扫+增强）,影像检查
1049,肝母细胞瘤,脑部MRI,影像检查
1050,肝母细胞瘤,腹部(CT平扫+增强),影像检查
1051,肝母细胞瘤,胸部(CT平扫),影像检查
1052,肝母细胞瘤，下皮型（胎儿及胚胎型）,B超,影像检查
1053,肝母细胞瘤，下皮型（胎儿及胚胎型）,B，超,影像检查
1054,肝母细胞瘤，下皮型（胎儿及胚胎型）,头颅(MRI平扫+增强）,影像检查
1055,肝母细胞瘤，下皮型（胎儿及胚胎型）,脑部MRI,影像检查
1056,肝母细胞瘤，下皮型（胎儿及胚胎型）,腹部(CT平扫+增强),影像检查
1057,肝母细胞瘤，下皮型（胎儿及胚胎型）,胸部(CT平扫),影像检查
1058,肝母细胞瘤I期,B超,影像检查
1059,肝母细胞瘤I期,B，超,影像检查
1060,肝母细胞瘤I期,头颅(MRI平扫+增强）,影像检查
1061,肝母细胞瘤I期,脑部MRI,影像检查
1062,肝母细胞瘤I期,腹部(CT平扫+增强),影像检查
1063,肝母细胞瘤I期,胸部(CT平扫),影像检查
1064,肝母-SCMC-2011,B超,影像检查
1065,肝母-SCMC-2011,B，超,影像检查
1066,肝母-SCMC-2011,头颅(MRI平扫+增强）,影像检查
1067,肝母-SCMC-2011,脑部MRI,影像检查
1068,肝母-SCMC-2011,腹部(CT平扫+增强),影像检查
1069,肝母-SCMC-2011,胸部(CT平扫),影像检查
1070,肝母（SCMC-2011）,B超,影像检查
1071,肝母（SCMC-2011）,B，超,影像检查
1072,肝母（SCMC-2011）,头颅(MRI平扫+增强）,影像检查
1073,肝母（SCMC-2011）,脑部MRI,影像检查
1074,肝母（SCMC-2011）,腹部(CT平扫+增强),影像检查
1075,肝母（SCMC-2011）,胸部(CT平扫),影像检查
1076,肝母细胞瘤,B超,影像检查
1077,肝母细胞瘤,B，超,影像检查
1078,肝母细胞瘤,头颅(MRI平扫+增强）,影像检查
1079,肝母细胞瘤,脑部MRI,影像检查
1080,肝母细胞瘤,腹部(CT平扫+增强),影像检查
1081,肝母细胞瘤,胸部(CT平扫),影像检查
1082,肝母细胞瘤，下皮型（胎儿及胚胎型）,B超,影像检查
1083,肝母细胞瘤，下皮型（胎儿及胚胎型）,B，超,影像检查
1084,肝母细胞瘤，下皮型（胎儿及胚胎型）,头颅(MRI平扫+增强）,影像检查
1085,肝母细胞瘤，下皮型（胎儿及胚胎型）,脑部MRI,影像检查
1086,肝母细胞瘤，下皮型（胎儿及胚胎型）,腹部(CT平扫+增强),影像检查
1087,肝母细胞瘤，下皮型（胎儿及胚胎型）,胸部(CT平扫),影像检查
1088,肝母细胞瘤术后,B超,影像检查
1089,肝母细胞瘤术后,B，超,影像检查
1090,肝母细胞瘤术后,头颅(MRI平扫+增强）,影像检查
1091,肝母细胞瘤术后,脑部MRI,影像检查
1092,肝母细胞瘤术后,腹部(CT平扫+增强),影像检查
1093,肝母细胞瘤术后,胸部(CT平扫),影像检查
1094,胆石症,下腹部CT,影像检查
1095,胆石症,B超,影像检查
1096,急性胆囊炎,下腹部CT,影像检查
1097,急性胆囊炎,B超,影像检查
1098,胆总管上段多发结石,下腹部CT,影像检查
1099,胆总管上段多发结石,B超,影像检查
1100,肝内外胆管扩张,下腹部CT,影像检查
1101,肝内外胆管扩张,B超,影像检查
1102,急性胆囊炎,下腹部CT,影像检查
1103,急性胆囊炎,B超,影像检查
1104,胆囊多发结石,下腹部CT,影像检查
1105,胆囊多发结石,B超,影像检查
1106,胆石症PTCD术后,下腹部CT,影像检查
1107,胆石症PTCD术后,B超,影像检查
1108,直肠癌,CT,影像检查
1109,大肠隆起型管状-绒毛状腺癌II级,CT,影像检查
1110,直肠管状-绒毛状腺癌术后,CT,影像检查
1111,子宫内膜癌,CT,影像检查
1112,子宫内膜癌,PET/CT,影像检查
1113,子宫内膜样腺鳞癌II级伴鳞状生化,CT,影像检查
1114,子宫内膜样腺鳞癌II级伴鳞状生化,PET/CT,影像检查
1115,直肠癌,CT,影像检查
1116,直肠癌,CT,影像检查
1117,直肠中-高分化腺癌,CT,影像检查
1118,直肠中-高分化腺癌,CT,影像检查
1119,直肠高分化腺癌,CT,影像检查
1120,直肠高分化腺癌,CT,影像检查
1121,肠穿孔,CT,影像检查
1122,肠穿孔,CT,影像检查
1123,肝S4、8转移瘤,CT,影像检查
1124,肝S4、8转移瘤,CT,影像检查
1125,直肠中分化腺癌,CT,影像检查
1126,直肠中分化腺癌,CT,影像检查
1127,溶血性贫血,胸片,影像检查
1128,溶血性贫血,心脏彩超,影像检查
1129,G-6-PD酶缺乏症,胸片,影像检查
1130,G-6-PD酶缺乏症,心脏彩超,影像检查
1131,贫血性心脏病,胸片,影像检查
1132,贫血性心脏病,心脏彩超,影像检查
1133,肝功能不全,胸片,影像检查
1134,肝功能不全,心脏彩超,影像检查
1135,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶,CT,影像检查
1136,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶,两上肢血管彩超,影像检查
1137,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶,心脏彩超,影像检查
1138,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶,颈动脉彩超,影像检查
1139,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶,头颅MRI,影像检查
1140,脑萎缩,CT,影像检查
1141,脑萎缩,两上肢血管彩超,影像检查
1142,脑萎缩,心脏彩超,影像检查
1143,脑萎缩,颈动脉彩超,影像检查
1144,脑萎缩,头颅MRI,影像检查
1145,两侧脑白质脱髓鞘改变,CT,影像检查
1146,两侧脑白质脱髓鞘改变,两上肢血管彩超,影像检查
1147,两侧脑白质脱髓鞘改变,心脏彩超,影像检查
1148,两侧脑白质脱髓鞘改变,颈动脉彩超,影像检查
1149,两侧脑白质脱髓鞘改变,头颅MRI,影像检查
1150,左侧下颌窦及筛窦炎症,CT,影像检查
1151,左侧下颌窦及筛窦炎症,两上肢血管彩超,影像检查
1152,左侧下颌窦及筛窦炎症,心脏彩超,影像检查
1153,左侧下颌窦及筛窦炎症,颈动脉彩超,影像检查
1154,左侧下颌窦及筛窦炎症,头颅MRI,影像检查
1155,甲状腺左叶稍低密度结节,CT,影像检查
1156,甲状腺左叶稍低密度结节,两上肢血管彩超,影像检查
1157,甲状腺左叶稍低密度结节,心脏彩超,影像检查
1158,甲状腺左叶稍低密度结节,颈动脉彩超,影像检查
1159,甲状腺左叶稍低密度结节,头颅MRI,影像检查
1160,两肺散在炎症,CT,影像检查
1161,两肺散在炎症,两上肢血管彩超,影像检查
1162,两肺散在炎症,心脏彩超,影像检查
1163,两肺散在炎症,颈动脉彩超,影像检查
1164,两肺散在炎症,头颅MRI,影像检查
1165,两肾囊肿,CT,影像检查
1166,两肾囊肿,两上肢血管彩超,影像检查
1167,两肾囊肿,心脏彩超,影像检查
1168,两肾囊肿,颈动脉彩超,影像检查
1169,两肾囊肿,头颅MRI,影像检查
1170,两上肢动脉硬化伴粥样斑点,CT,影像检查
1171,两上肢动脉硬化伴粥样斑点,两上肢血管彩超,影像检查
1172,两上肢动脉硬化伴粥样斑点,心脏彩超,影像检查
1173,两上肢动脉硬化伴粥样斑点,颈动脉彩超,影像检查
1174,两上肢动脉硬化伴粥样斑点,头颅MRI,影像检查
1175,右室肥厚,CT,影像检查
1176,右室肥厚,两上肢血管彩超,影像检查
1177,右室肥厚,心脏彩超,影像检查
1178,右室肥厚,颈动脉彩超,影像检查
1179,右室肥厚,头颅MRI,影像检查
1180,二尖瓣环、主动脉瓣钙化,CT,影像检查
1181,二尖瓣环、主动脉瓣钙化,两上肢血管彩超,影像检查
1182,二尖瓣环、主动脉瓣钙化,心脏彩超,影像检查
1183,二尖瓣环、主动脉瓣钙化,颈动脉彩超,影像检查
1184,二尖瓣环、主动脉瓣钙化,头颅MRI,影像检查
1185,脑萎缩,CT,影像检查
1186,脑萎缩,两上肢血管彩超,影像检查
1187,脑萎缩,心脏彩超,影像检查
1188,脑萎缩,颈动脉彩超,影像检查
1189,脑萎缩,头颅MRI,影像检查
1190,肺部感染,CT,影像检查
1191,肺部感染,两上肢血管彩超,影像检查
1192,肺部感染,心脏彩超,影像检查
1193,肺部感染,颈动脉彩超,影像检查
1194,肺部感染,头颅MRI,影像检查
1195,冠心病,CT,影像检查
1196,冠心病,两上肢血管彩超,影像检查
1197,冠心病,心脏彩超,影像检查
1198,冠心病,颈动脉彩超,影像检查
1199,冠心病,头颅MRI,影像检查
1200,（宫颈）鳞状细胞癌,妇科彩超,影像检查
1201,胃粘液腺癌，LAUREN，分型：肠型,OR,影像检查
1202,粘液腺癌,OR,影像检查
1203,胃窦癌伴胃潴留,CT,影像检查
1204,胃癌,CT,影像检查
1205,低分化腺癌,CT,影像检查
1206,低分化腺癌,CT,影像检查
1207,盆腔内囊实性占位病变,MRI,影像检查
1208,盆腔内囊实性占位病变,腹部CT,影像检查
1209,盆腔内囊实性占位病变,盆腔B超,影像检查
1210,盆腔内囊实性占位病变,腹部CT,影像检查
1211,盆腔内囊实性占位病变,盆腔彩超,影像检查
1212,浆液性囊腺癌,MRI,影像检查
1213,浆液性囊腺癌,腹部CT,影像检查
1214,浆液性囊腺癌,盆腔B超,影像检查
1215,浆液性囊腺癌,腹部CT,影像检查
1216,浆液性囊腺癌,盆腔彩超,影像检查
1217,肝左叶后段病灶，考虑转移可能,MRI,影像检查
1218,肝左叶后段病灶，考虑转移可能,腹部CT,影像检查
1219,肝左叶后段病灶，考虑转移可能,盆腔B超,影像检查
1220,肝左叶后段病灶，考虑转移可能,腹部CT,影像检查
1221,肝左叶后段病灶，考虑转移可能,盆腔彩超,影像检查
1222,盆腔中低分化腺癌,MRI,影像检查
1223,盆腔中低分化腺癌,腹部CT,影像检查
1224,盆腔中低分化腺癌,盆腔B超,影像检查
1225,盆腔中低分化腺癌,腹部CT,影像检查
1226,盆腔中低分化腺癌,盆腔彩超,影像检查
1227,肝左叶转移灶,MRI,影像检查
1228,肝左叶转移灶,腹部CT,影像检查
1229,肝左叶转移灶,盆腔B超,影像检查
1230,肝左叶转移灶,腹部CT,影像检查
1231,肝左叶转移灶,盆腔彩超,影像检查
1232,腹部CT,MRI,影像检查
1233,腹部CT,盆腔B超,影像检查
1234,腹部CT,盆腔彩超,影像检查
1235,卵巢癌复发伴左输尿管受累,MRI,影像检查
1236,卵巢癌复发伴左输尿管受累,腹部CT,影像检查
1237,卵巢癌复发伴左输尿管受累,盆腔B超,影像检查
1238,卵巢癌复发伴左输尿管受累,腹部CT,影像检查
1239,卵巢癌复发伴左输尿管受累,盆腔彩超,影像检查
1240,食管癌,胸部CT平扫+，增强,影像检查
1241,慢性萎缩性胃炎,胸部CT平扫+，增强,影像检查
1242,胃角溃疡(S2期),胸部CT平扫+，增强,影像检查
1243,鳞状下皮高级别下皮内瘤变,胸部CT平扫+，增强,影像检查
1244,食管癌,胸部CT平扫+，增强,影像检查
1245,食管癌,胸部CT平扫+，增强,影像检查
1246,食管中上段鳞癌,胸部CT平扫+，增强,影像检查
1247,高血压病,心电图,影像检查
1248,高血压病,腹部立位片,影像检查
1249,高血压病,腹部，CT,影像检查
1250,高血压病,胆囊术后CT,影像检查
1251,酒精性脂肪肝,心电图,影像检查
1252,酒精性脂肪肝,腹部立位片,影像检查
1253,酒精性脂肪肝,腹部，CT,影像检查
1254,酒精性脂肪肝,胆囊术后CT,影像检查
1255,下消化道出血,心电图,影像检查
1256,下消化道出血,腹部立位片,影像检查
1257,下消化道出血,腹部，CT,影像检查
1258,下消化道出血,胆囊术后CT,影像检查
1259,急性胰腺炎,心电图,影像检查
1260,急性胰腺炎,腹部立位片,影像检查
1261,急性胰腺炎,腹部，CT,影像检查
1262,急性胰腺炎,胆囊术后CT,影像检查
1263,慢性胰腺炎急性发作,心电图,影像检查
1264,慢性胰腺炎急性发作,腹部立位片,影像检查
1265,慢性胰腺炎急性发作,腹部，CT,影像检查
1266,慢性胰腺炎急性发作,胆囊术后CT,影像检查
1267,2型糖尿病,心电图,影像检查
1268,2型糖尿病,腹部立位片,影像检查
1269,2型糖尿病,腹部，CT,影像检查
1270,2型糖尿病,胆囊术后CT,影像检查
1271,冠心病,心电图,影像检查
1272,冠心病,腹部立位片,影像检查
1273,冠心病,腹部，CT,影像检查
1274,冠心病,胆囊术后CT,影像检查
1275,肝炎,心电图,影像检查
1276,肝炎,腹部立位片,影像检查
1277,肝炎,腹部，CT,影像检查
1278,肝炎,胆囊术后CT,影像检查
1279,结核,心电图,影像检查
1280,结核,腹部立位片,影像检查
1281,结核,腹部，CT,影像检查
1282,结核,胆囊术后CT,影像检查
1283,消化道肿瘤,心电图,影像检查
1284,消化道肿瘤,腹部立位片,影像检查
1285,消化道肿瘤,腹部，CT,影像检查
1286,消化道肿瘤,胆囊术后CT,影像检查
1287,窦性心律,心电图,影像检查
1288,窦性心律,腹部立位片,影像检查
1289,窦性心律,腹部，CT,影像检查
1290,窦性心律,胆囊术后CT,影像检查
1291,ST-T改变,心电图,影像检查
1292,ST-T改变,腹部立位片,影像检查
1293,ST-T改变,腹部，CT,影像检查
1294,ST-T改变,胆囊术后CT,影像检查
1295,不完全性肠梗阻,心电图,影像检查
1296,不完全性肠梗阻,腹部立位片,影像检查
1297,不完全性肠梗阻,腹部，CT,影像检查
1298,不完全性肠梗阻,胆囊术后CT,影像检查
1299,慢性胰腺炎急性发作,心电图,影像检查
1300,慢性胰腺炎急性发作,腹部立位片,影像检查
1301,慢性胰腺炎急性发作,腹部，CT,影像检查
1302,慢性胰腺炎急性发作,胆囊术后CT,影像检查
1303,脂肪肝,心电图,影像检查
1304,脂肪肝,腹部立位片,影像检查
1305,脂肪肝,腹部，CT,影像检查
1306,脂肪肝,胆囊术后CT,影像检查
1307,结肠多发憩室,心电图,影像检查
1308,结肠多发憩室,腹部立位片,影像检查
1309,结肠多发憩室,腹部，CT,影像检查
1310,结肠多发憩室,胆囊术后CT,影像检查
1311,降结肠病变,心电图,影像检查
1312,降结肠病变,腹部立位片,影像检查
1313,降结肠病变,腹部，CT,影像检查
1314,降结肠病变,胆囊术后CT,影像检查
1315,早期食管癌,心电图,影像检查
1316,早期食管癌,腹部立位片,影像检查
1317,早期食管癌,腹部，CT,影像检查
1318,早期食管癌,胆囊术后CT,影像检查
1319,慢性萎缩性胃炎,心电图,影像检查
1320,慢性萎缩性胃炎,腹部立位片,影像检查
1321,慢性萎缩性胃炎,腹部，CT,影像检查
1322,慢性萎缩性胃炎,胆囊术后CT,影像检查
1323,十二指肠球炎,心电图,影像检查
1324,十二指肠球炎,腹部立位片,影像检查
1325,十二指肠球炎,腹部，CT,影像检查
1326,十二指肠球炎,胆囊术后CT,影像检查
1327,十二指肠球部胃黏膜异位,心电图,影像检查
1328,十二指肠球部胃黏膜异位,腹部立位片,影像检查
1329,十二指肠球部胃黏膜异位,腹部，CT,影像检查
1330,十二指肠球部胃黏膜异位,胆囊术后CT,影像检查
1331,鳞状下皮高级别下皮内瘤变,心电图,影像检查
1332,鳞状下皮高级别下皮内瘤变,腹部立位片,影像检查
1333,鳞状下皮高级别下皮内瘤变,腹部，CT,影像检查
1334,鳞状下皮高级别下皮内瘤变,胆囊术后CT,影像检查
1335,轻度慢性发炎,心电图,影像检查
1336,轻度慢性发炎,腹部立位片,影像检查
1337,轻度慢性发炎,腹部，CT,影像检查
1338,轻度慢性发炎,胆囊术后CT,影像检查
1339,慢性发炎,心电图,影像检查
1340,慢性发炎,腹部立位片,影像检查
1341,慢性发炎,腹部，CT,影像检查
1342,慢性发炎,胆囊术后CT,影像检查
1343,鳞状下皮高级别下皮内瘤变,心电图,影像检查
1344,鳞状下皮高级别下皮内瘤变,腹部立位片,影像检查
1345,鳞状下皮高级别下皮内瘤变,腹部，CT,影像检查
1346,鳞状下皮高级别下皮内瘤变,胆囊术后CT,影像检查
1347,食管恶性肿瘤ESD术后,心电图,影像检查
1348,食管恶性肿瘤ESD术后,腹部立位片,影像检查
1349,食管恶性肿瘤ESD术后,腹部，CT,影像检查
1350,食管恶性肿瘤ESD术后,胆囊术后CT,影像检查
1351,右乳腺浸润性导管癌,CT,影像检查
1352,骨转移,CT,影像检查
1353,慢支炎,心电图,影像检查
1354,慢支炎,胸片,影像检查
1355,慢支炎,CT,影像检查
1356,肺气肿,心电图,影像检查
1357,肺气肿,胸片,影像检查
1358,肺气肿,CT,影像检查
1359,慢性支气管炎急性发作,心电图,影像检查
1360,慢性支气管炎急性发作,胸片,影像检查
1361,慢性支气管炎急性发作,CT,影像检查
1362,窦性心动过速,心电图,影像检查
1363,窦性心动过速,胸片,影像检查
1364,窦性心动过速,CT,影像检查
1365,不完全性左束支传导阻滞,心电图,影像检查
1366,不完全性左束支传导阻滞,胸片,影像检查
1367,不完全性左束支传导阻滞,CT,影像检查
1368,左室肥大,心电图,影像检查
1369,左室肥大,胸片,影像检查
1370,左室肥大,CT,影像检查
1371,右房肥大,心电图,影像检查
1372,右房肥大,胸片,影像检查
1373,右房肥大,CT,影像检查
1374,两肺广发感染,心电图,影像检查
1375,两肺广发感染,胸片,影像检查
1376,两肺广发感染,CT,影像检查
1377,慢性阻塞性肺病急性加重,心电图,影像检查
1378,慢性阻塞性肺病急性加重,胸片,影像检查
1379,慢性阻塞性肺病急性加重,CT,影像检查
1380,2型呼吸衰竭,心电图,影像检查
1381,2型呼吸衰竭,胸片,影像检查
1382,2型呼吸衰竭,CT,影像检查
1383,呼吸衰竭,心电图,影像检查
1384,呼吸衰竭,胸片,影像检查
1385,呼吸衰竭,CT,影像检查
1386,糖尿病,心脏彩超,影像检查
1387,糖尿病,心电图,影像检查
1388,2型糖尿病糖尿病周围神经病变 左上肢深静脉血栓形成,心脏彩超,影像检查
1389,2型糖尿病糖尿病周围神经病变 左上肢深静脉血栓形成,心电图,影像检查
1390,水肿待查,心脏彩超,影像检查
1391,水肿待查,心电图,影像检查
1392,心房颤动,心脏彩超,影像检查
1393,心房颤动,心电图,影像检查
1394,高血压性心脏病 心脏扩大 心房纤颤,心脏彩超,影像检查
1395,高血压性心脏病 心脏扩大 心房纤颤,心电图,影像检查
1396,心力衰竭,胸片,影像检查
1397,心力衰竭,腹部彩超,影像检查
1398,两肺中上野感染,胸片,影像检查
1399,两肺中上野感染,腹部彩超,影像检查
1400,右肝内肝内胆管癌,腹部CT,影像检查
1401,右肝内肝内胆管癌,MRI,影像检查
1402,（右半肝），：肝中分化胆管细胞癌,腹部CT,影像检查
1403,（右半肝），：肝中分化胆管细胞癌,MRI,影像检查
1404,胆管细胞癌,腹部CT,影像检查
1405,胆管细胞癌,MRI,影像检查
1406,肝内胆管扩张,腹部CT,影像检查
1407,肝内胆管扩张,MRI,影像检查
1408,肝内胆管癌,腹部CT,影像检查
1409,肝内胆管癌,MRI,影像检查
1410,右肝内肝内胆管癌术后,腹部CT,影像检查
1411,右肝内肝内胆管癌术后,MRI,影像检查
1412,结肠腺癌并肝多发转移,CT,影像检查
1413,中分化腺癌,CT,影像检查
1414,两肾结石,腹部彩超,影像检查
1415,胃癌,腹部彩超,影像检查
1416,吞咽哽噎原因待查,腹部彩超,影像检查
1417,慢支炎、支气管哮喘,腹部彩超,影像检查
1418,重度混合性通气功能障碍以阻塞为主（FEV1/FVC 38.28%）,腹部彩超,影像检查
1419,冠状动脉粥样硬化性心脏病,心脏彩超,影像检查
1420,二尖瓣及主动脉瓣狭窄,心脏彩超,影像检查
1421,二尖瓣及三尖瓣重度反流,心脏彩超,影像检查
1422,肺动脉瓣及主动脉瓣轻度反流,心脏彩超,影像检查
1423,心包积液,心脏彩超,影像检查
1424,右室收缩功能正常,心脏彩超,影像检查
1425,缺铁性贫血,心脏彩超,影像检查
1426,血小板减少性紫癜,心脏彩超,影像检查
1427,慢性肾脏病（CKD3期）,心脏彩超,影像检查
1428,急性肾损害,心脏彩超,影像检查
1429,肾结石,CT,影像检查
1430,低分化腺癌,CT,影像检查
1431,肝转移,CT,影像检查
1432,肺癌,胸部CT,影像检查
1433,肺癌,全腹部增强CT,影像检查
1434,肺Ca伴两肺及纵隔淋巴结转移,胸部CT,影像检查
1435,肺Ca伴两肺及纵隔淋巴结转移,全腹部增强CT,影像检查
1436,右侧腹股沟淋巴结转移,胸部CT,影像检查
1437,右侧腹股沟淋巴结转移,全腹部增强CT,影像检查
1438,两上肺结节考虑肺内转移,胸部CT,影像检查
1439,两上肺结节考虑肺内转移,全腹部增强CT,影像检查
1440,胸9椎体及附件骨质破坏、转移,胸部CT,影像检查
1441,胸9椎体及附件骨质破坏、转移,全腹部增强CT,影像检查
1442,右侧髂骨多发骨质破坏,胸部CT,影像检查
1443,右侧髂骨多发骨质破坏,全腹部增强CT,影像检查
1444,右侧股骨转子间骨质破坏,胸部CT,影像检查
1445,右侧股骨转子间骨质破坏,全腹部增强CT,影像检查
1446,骨转移,胸部CT,影像检查
1447,骨转移,全腹部增强CT,影像检查
1448,肺癌伴全身多处转移,胸部CT,影像检查
1449,肺癌伴全身多处转移,全腹部增强CT,影像检查
1450,肺癌伴全身多处转移,胸部CT,影像检查
1451,肺癌伴全身多处转移,全腹部增强CT,影像检查
1452,消化道出血,胸部CT,影像检查
1453,消化道出血,全腹部增强CT,影像检查
1454,重度贫血,胸部CT,影像检查
1455,重度贫血,全腹部增强CT,影像检查
1456,左乳腺癌,CT,影像检查
1457,左乳腺癌,胸部CT,影像检查
1458,左乳腺癌,胸下腹CT,影像检查
1459,左乳腺癌,CT,影像检查
1460,左乳腺癌,SPECT,影像检查
1461,低分化腺癌,CT,影像检查
1462,低分化腺癌,胸部CT,影像检查
1463,低分化腺癌,胸下腹CT,影像检查
1464,低分化腺癌,CT,影像检查
1465,低分化腺癌,SPECT,影像检查
1466,左乳癌术后,CT,影像检查
1467,左乳癌术后,胸部CT,影像检查
1468,左乳癌术后,胸下腹CT,影像检查
1469,左乳癌术后,CT,影像检查
1470,左乳癌术后,SPECT,影像检查
1471,左乳癌术后,CT,影像检查
1472,左乳癌术后,胸部CT,影像检查
1473,左乳癌术后,胸下腹CT,影像检查
1474,左乳癌术后,CT,影像检查
1475,左乳癌术后,SPECT,影像检查
1476,肝囊肿,CT,影像检查
1477, 两肾囊肿,CT,影像检查
1478,胆囊炎,CT,影像检查
1479,直肠癌术后,CT,影像检查
1480,右侧腹股沟疝,CT,影像检查
1481,神经痛,CT,影像检查
1482,升结肠占位,CT,影像检查
1483,升结肠占位,胸腹盆CT,影像检查
1484,腹水,CT,影像检查
1485,腹水,胸腹盆CT,影像检查
1486,结肠癌,CT,影像检查
1487,结肠癌,胸腹盆CT,影像检查
1488,腹腔、盆腔积液,CT,影像检查
1489,腹腔、盆腔积液,胸腹盆CT,影像检查
1490,升结肠腺癌腹腔多发种植，伴不完全肠梗阻,CT,影像检查
1491,升结肠腺癌腹腔多发种植，伴不完全肠梗阻,胸腹盆CT,影像检查
1492,左半结肠切除,腹部超声,影像检查
1493,左半结肠切除,腹部CT,影像检查
1494,结肠溃疡型中-低分化腺癌,腹部超声,影像检查
1495,结肠溃疡型中-低分化腺癌,腹部CT,影像检查
1496,结肠息肉,腹部超声,影像检查
1497,结肠息肉,腹部CT,影像检查
1498,升结肠术后,腹部超声,影像检查
1499,升结肠术后,腹部CT,影像检查
1500,腹腔转移,腹部超声,影像检查
1501,腹腔转移,腹部CT,影像检查
1502,肠套叠,CT,影像检查
1503,肠套叠,CT,影像检查
1504,溃疡型低分化腺癌,CT,影像检查
1505,溃疡型低分化腺癌,CT,影像检查
1506,粘液腺癌,CT,影像检查
1507,粘液腺癌,CT,影像检查
1508,低分化腺癌（大部分胃粘液腺癌）,CT,影像检查
1509,低分化腺癌（大部分胃粘液腺癌）,CT,影像检查
1510,肠梗阻,CT,影像检查
1511,肠梗阻,CT,影像检查
1512,肠梗阻,CT,影像检查
1513,肠梗阻,CT,影像检查
1514,腹膜网膜肠系膜转移,CT,影像检查
1515,腹膜网膜肠系膜转移,CT,影像检查
1516,:食管粘膜慢性炎,PET-CT,影像检查
1517,:食管粘膜慢性炎,胸CT,影像检查
1518,胃慢性炎症伴HP感染,PET-CT,影像检查
1519,胃慢性炎症伴HP感染,胸CT,影像检查
1520,左锁骨下淋巴结转移癌,PET-CT,影像检查
1521,左锁骨下淋巴结转移癌,胸CT,影像检查
1522,右肺门转移,胸CT,影像检查
1523,右肺门转移,腹CT,影像检查
1524,中分化腺癌,B超,影像检查
1525,中分化腺癌,CT,影像检查
1526,中分化腺癌,CT,影像检查
1527,中分化腺癌,CT,影像检查
1528,中分化腺癌,CT,影像检查
1529,盆腔大量积液,B超,影像检查
1530,盆腔大量积液,CT,影像检查
1531,盆腔大量积液,CT,影像检查
1532,盆腔大量积液,CT,影像检查
1533,盆腔大量积液,CT,影像检查
1534,乙状结肠癌伴不完全梗阻,B超,影像检查
1535,乙状结肠癌伴不完全梗阻,CT,影像检查
1536,乙状结肠癌伴不完全梗阻,CT,影像检查
1537,乙状结肠癌伴不完全梗阻,CT,影像检查
1538,乙状结肠癌伴不完全梗阻,CT,影像检查
1539,乙状结肠中分化腺癌,B超,影像检查
1540,乙状结肠中分化腺癌,CT,影像检查
1541,乙状结肠中分化腺癌,CT,影像检查
1542,乙状结肠中分化腺癌,CT,影像检查
1543,乙状结肠中分化腺癌,CT,影像检查
1544,两侧卵巢转移瘤,B超,影像检查
1545,两侧卵巢转移瘤,CT,影像检查
1546,两侧卵巢转移瘤,CT,影像检查
1547,两侧卵巢转移瘤,CT,影像检查
1548,两侧卵巢转移瘤,CT,影像检查
1549,乙状结肠癌术后,B超,影像检查
1550,乙状结肠癌术后,CT,影像检查
1551,乙状结肠癌术后,CT,影像检查
1552,乙状结肠癌术后,CT,影像检查
1553,乙状结肠癌术后,CT,影像检查
1554,肝S5、6段肝转移,B超,影像检查
