,disease_name,entity_content,relation_name
1474,PHC,恩替卡韦分散片,药物
1475,冠状动脉粥样硬化性心脏病,单硝酸异山梨酯缓释片,药物
1476,冠状动脉粥样硬化性心脏病,阿托伐他汀钙,药物
1477,冠状动脉粥样硬化性心脏病,厄贝沙坦,药物
1478,冠状动脉粥样硬化性心脏病,曲美他嗪,药物
1479,心包积液,单硝酸异山梨酯缓释片,药物
1480,心包积液,阿托伐他汀钙,药物
1481,心包积液,厄贝沙坦,药物
1482,心包积液,曲美他嗪,药物
1483,右室收缩功能正常,单硝酸异山梨酯缓释片,药物
1484,右室收缩功能正常,阿托伐他汀钙,药物
1485,右室收缩功能正常,厄贝沙坦,药物
1486,右室收缩功能正常,曲美他嗪,药物
1487,快速型房颤,单硝酸异山梨酯缓释片,药物
1488,快速型房颤,阿托伐他汀钙,药物
1489,快速型房颤,厄贝沙坦,药物
1490,快速型房颤,曲美他嗪,药物
1491,血小板减少,单硝酸异山梨酯缓释片,药物
1492,血小板减少,阿托伐他汀钙,药物
1493,血小板减少,厄贝沙坦,药物
1494,血小板减少,曲美他嗪,药物
1495,贫血,单硝酸异山梨酯缓释片,药物
1496,贫血,阿托伐他汀钙,药物
1497,贫血,厄贝沙坦,药物
1498,贫血,曲美他嗪,药物
1499,缺铁性贫血,单硝酸异山梨酯缓释片,药物
1500,缺铁性贫血,阿托伐他汀钙,药物
1501,缺铁性贫血,厄贝沙坦,药物
1502,缺铁性贫血,曲美他嗪,药物
1503,血小板减少性紫癜,单硝酸异山梨酯缓释片,药物
1504,血小板减少性紫癜,阿托伐他汀钙,药物
1505,血小板减少性紫癜,厄贝沙坦,药物
1506,血小板减少性紫癜,曲美他嗪,药物
1507,血小板减少,单硝酸异山梨酯缓释片,药物
1508,血小板减少,阿托伐他汀钙,药物
1509,血小板减少,厄贝沙坦,药物
1510,血小板减少,曲美他嗪,药物
1511,慢性肾脏病（CKD3期）,单硝酸异山梨酯缓释片,药物
1512,慢性肾脏病（CKD3期）,阿托伐他汀钙,药物
1513,慢性肾脏病（CKD3期）,厄贝沙坦,药物
1514,慢性肾脏病（CKD3期）,曲美他嗪,药物
1515,急性肾损害,单硝酸异山梨酯缓释片,药物
1516,急性肾损害,阿托伐他汀钙,药物
1517,急性肾损害,厄贝沙坦,药物
1518,急性肾损害,曲美他嗪,药物
1519,结肠癌,奥沙利铂,药物
1520,结肠癌,CF,药物
1521,结肠癌,替加氟,药物
1522,（左半结肠）中低分化腺癌,奥沙利铂,药物
1523,（左半结肠）中低分化腺癌,CF,药物
1524,（左半结肠）中低分化腺癌,替加氟,药物
1525,术后肠梗阻,奥沙利铂,药物
1526,术后肠梗阻,CF,药物
1527,术后肠梗阻,替加氟,药物
1528,结肠癌术后,奥沙利铂,药物
1529,结肠癌术后,CF,药物
1530,结肠癌术后,替加氟,药物
1531,（宫颈）中低分化鳞状细胞癌,紫杉醇,药物
1532,（宫颈）中低分化鳞状细胞癌,顺铂,药物
1533,（宫颈）中低分化鳞状细胞癌,紫杉醇,药物
1534,（宫颈）中低分化鳞状细胞癌,力朴素,药物
1535,（宫颈）中低分化鳞状细胞癌,顺铂,药物
1536,（宫颈）中低分化鳞状细胞癌,顺铂,药物
1537,（宫颈）中低分化鳞状细胞癌,力扑素,药物
1538,（宫颈）中低分化鳞状细胞癌,力扑素,药物
1539,（宫颈）中低分化鳞状细胞癌,顺铂,药物
1540,胃癌,伊立替康,药物
1541,胃癌,替吉奥,药物
1542,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,伊立替康,药物
1543,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,替吉奥,药物
1544,胃癌术后,伊立替康,药物
1545,胃癌术后,替吉奥,药物
1546,胃癌,奥沙利铂,药物
1547,胃癌,艾恒,药物
1548,胃癌,紫杉醇,药物
1549,胃癌,安素泰,药物
1550,胃癌,卡培他滨片,药物
1551,胃癌,希罗达,药物
1552,胃癌,奥沙利铂,药物
1553,胃癌,艾恒,药物
1554,胃癌,紫杉醇,药物
1555,胃癌,安素泰,药物
1556,胃癌,卡培他滨片,药物
1557,胃癌,希罗达,药物
1558,胃癌伴腹腔种植转移,奥沙利铂,药物
1559,胃癌伴腹腔种植转移,艾恒,药物
1560,胃癌伴腹腔种植转移,紫杉醇,药物
1561,胃癌伴腹腔种植转移,安素泰,药物
1562,胃癌伴腹腔种植转移,卡培他滨片,药物
1563,胃癌伴腹腔种植转移,希罗达,药物
1564,胃癌,奥沙利铂,药物
1565,胃癌,艾恒,药物
1566,胃癌,紫杉醇,药物
1567,胃癌,安素泰,药物
1568,胃癌,卡培他滨片,药物
1569,胃癌,希罗达,药物
1570,胃癌,奥沙利铂,药物
1571,胃癌,多柔比星脂质体,药物
1572,胃癌,里葆多,药物
1573,胃癌,希罗达,药物
1574,胃角溃疡型粘液腺癌，部分为印戒细胞癌,奥沙利铂,药物
1575,胃角溃疡型粘液腺癌，部分为印戒细胞癌,多柔比星脂质体,药物
1576,胃角溃疡型粘液腺癌，部分为印戒细胞癌,里葆多,药物
1577,胃角溃疡型粘液腺癌，部分为印戒细胞癌,希罗达,药物
1578,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,奥沙利铂,药物
1579,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,多柔比星脂质体,药物
1580,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,里葆多,药物
1581,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,希罗达,药物
1582,发热待查,奥沙利铂,药物
1583,发热待查,多柔比星脂质体,药物
1584,发热待查,里葆多,药物
1585,发热待查,希罗达,药物
1586,胃体癌,5-FU,药物
1587,胃窦小弯侧溃疡型管状腺癌II级,5-FU,药物
1588,升结肠恶性肿瘤,奥沙利铂,药物
1589,升结肠恶性肿瘤,亚叶酸钙,药物
1590,升结肠恶性肿瘤,替加氟,药物
1591,回盲部腺癌（中、低度分化）,奥沙利铂,药物
1592,回盲部腺癌（中、低度分化）,亚叶酸钙,药物
1593,回盲部腺癌（中、低度分化）,替加氟,药物
1594,粘液腺癌,奥沙利铂,药物
1595,粘液腺癌,亚叶酸钙,药物
1596,粘液腺癌,替加氟,药物
1597,升结肠恶性肿瘤术后,奥沙利铂,药物
1598,升结肠恶性肿瘤术后,亚叶酸钙,药物
1599,升结肠恶性肿瘤术后,替加氟,药物
1600,直肠癌,奥沙利铂,药物
1601,直肠癌,卡培他滨,药物
1602,（直肠），：直肠溃疡型黏液腺癌,奥沙利铂,药物
1603,（直肠），：直肠溃疡型黏液腺癌,卡培他滨,药物
1604,直肠癌术后,奥沙利铂,药物
1605,直肠癌术后,卡培他滨,药物
1606,心房纤颤,阿司匹林肠溶片,药物
1607,心房纤颤,氯吡格雷,药物
1608,心房纤颤,瑞舒伐他汀,药物
1609,心房纤颤,美托洛尔缓释片,药物
1610,四支血管病变,阿司匹林肠溶片,药物
1611,四支血管病变,氯吡格雷,药物
1612,四支血管病变,瑞舒伐他汀,药物
1613,四支血管病变,美托洛尔缓释片,药物
1614,偶发房性早搏,阿司匹林肠溶片,药物
1615,偶发房性早搏,氯吡格雷,药物
1616,偶发房性早搏,瑞舒伐他汀,药物
1617,偶发房性早搏,美托洛尔缓释片,药物
1618,室性早搏（两源）,阿司匹林肠溶片,药物
1619,室性早搏（两源）,氯吡格雷,药物
1620,室性早搏（两源）,瑞舒伐他汀,药物
1621,室性早搏（两源）,美托洛尔缓释片,药物
1622,加速的室性逸搏,阿司匹林肠溶片,药物
1623,加速的室性逸搏,氯吡格雷,药物
1624,加速的室性逸搏,瑞舒伐他汀,药物
1625,加速的室性逸搏,美托洛尔缓释片,药物
1626,右室舒张功能减退,阿司匹林肠溶片,药物
1627,右室舒张功能减退,氯吡格雷,药物
1628,右室舒张功能减退,瑞舒伐他汀,药物
1629,右室舒张功能减退,美托洛尔缓释片,药物
1630,直肠癌伴肝转移,伊立替康,药物
1631,直肠癌伴肝转移,卡培他滨,药物
1632,大肠溃疡型管状腺癌II级,伊立替康,药物
1633,大肠溃疡型管状腺癌II级,卡培他滨,药物
1634,直肠癌术后,伊立替康,药物
1635,直肠癌术后,卡培他滨,药物
1636,慢支炎,沙丁胺醇气雾剂,药物
1637,肺气肿,沙丁胺醇气雾剂,药物
1638,肺源性心脏病,沙丁胺醇气雾剂,药物
1639,支气管哮喘,沙丁胺醇气雾剂,药物
1640,慢性阻塞性肺疾病急性加重期,沙丁胺醇气雾剂,药物
1641,慢性肺源性心脏病,沙丁胺醇气雾剂,药物
1642,支气管哮喘,沙丁胺醇气雾剂,药物
1643,冠心病,沙丁胺醇气雾剂,药物
1644,频发多源性房早,沙丁胺醇气雾剂,药物
1645,频发室早？,沙丁胺醇气雾剂,药物
1646,AECOPD,沙丁胺醇气雾剂,药物
1647,室下性心动过速,维拉帕米,药物
1648,室下性心动过速,维拉帕米,药物
1649,心律失常,维拉帕米,药物
1650,胃癌,盐酸伊立替康注射液,药物
1651,胃癌,替吉奥胶囊,药物
1652,胃癌,艾奕,药物
1653,胃窦小弯侧溃疡型低分化腺癌,盐酸伊立替康注射液,药物
1654,胃窦小弯侧溃疡型低分化腺癌,替吉奥胶囊,药物
1655,胃窦小弯侧溃疡型低分化腺癌,艾奕,药物
1656,胃癌术后,盐酸伊立替康注射液,药物
1657,胃癌术后,替吉奥胶囊,药物
1658,胃癌术后,艾奕,药物
1659,胃贲门小弯侧腺癌（中度分化），浸润溃疡型,奥沙利铂,药物
1660,胃贲门小弯侧腺癌（中度分化），浸润溃疡型,多西他赛,药物
1661,胃底贲门癌术后,奥沙利铂,药物
1662,胃底贲门癌术后,多西他赛,药物
1663,乙肝后肝硬化失代偿期,泮托拉唑,药物
1664,乙肝后肝硬化失代偿期,还原型谷胱甘肽,药物
1665,乙肝后肝硬化失代偿期,甘利欣,药物
1666,乙肝后肝硬化失代偿期,门冬氨酸鸟氨酸,药物
1667,乙肝后肝硬化失代偿期,恩替卡韦片,药物
1668,慢性非萎缩性胃炎,泮托拉唑,药物
1669,慢性非萎缩性胃炎,还原型谷胱甘肽,药物
1670,慢性非萎缩性胃炎,甘利欣,药物
1671,慢性非萎缩性胃炎,门冬氨酸鸟氨酸,药物
1672,慢性非萎缩性胃炎,恩替卡韦片,药物
1673,轻度食管静脉曲张可能,泮托拉唑,药物
1674,轻度食管静脉曲张可能,还原型谷胱甘肽,药物
1675,轻度食管静脉曲张可能,甘利欣,药物
1676,轻度食管静脉曲张可能,门冬氨酸鸟氨酸,药物
1677,轻度食管静脉曲张可能,恩替卡韦片,药物
1678,肝硬化,泮托拉唑,药物
1679,肝硬化,还原型谷胱甘肽,药物
1680,肝硬化,甘利欣,药物
1681,肝硬化,门冬氨酸鸟氨酸,药物
1682,肝硬化,恩替卡韦片,药物
1683,肝硬化失代偿期,泮托拉唑,药物
1684,肝硬化失代偿期,还原型谷胱甘肽,药物
1685,肝硬化失代偿期,甘利欣,药物
1686,肝硬化失代偿期,门冬氨酸鸟氨酸,药物
1687,肝硬化失代偿期,恩替卡韦片,药物
1688,肝硬化失代偿期,泮托拉唑,药物
1689,肝硬化失代偿期,还原型谷胱甘肽,药物
1690,肝硬化失代偿期,甘利欣,药物
1691,肝硬化失代偿期,门冬氨酸鸟氨酸,药物
1692,肝硬化失代偿期,恩替卡韦片,药物
1693,结肠息肉,艾恒,药物
1694,结肠息肉,希罗达,药物
1695,结肠息肉,5-FU,药物
1696,结肠息肉,亚叶酸钙,药物
1697,结肠息肉,艾恒,药物
1698,降结肠肿瘤,艾恒,药物
1699,降结肠肿瘤,希罗达,药物
1700,降结肠肿瘤,5-FU,药物
1701,降结肠肿瘤,亚叶酸钙,药物
1702,降结肠肿瘤,艾恒,药物
1703,肠溃疡型管状腺癌II级,艾恒,药物
1704,肠溃疡型管状腺癌II级,希罗达,药物
1705,肠溃疡型管状腺癌II级,5-FU,药物
1706,肠溃疡型管状腺癌II级,亚叶酸钙,药物
1707,肠溃疡型管状腺癌II级,艾恒,药物
1708,结肠癌肝转移术后,艾恒,药物
1709,结肠癌肝转移术后,希罗达,药物
1710,结肠癌肝转移术后,5-FU,药物
1711,结肠癌肝转移术后,亚叶酸钙,药物
1712,结肠癌肝转移术后,艾恒,药物
1713,膀胱占位病变,顺铂,药物
1714,膀胱占位病变,吉西他滨,药物
1715,膀胱癌,顺铂,药物
1716,膀胱癌,吉西他滨,药物
1717,浸润性高级别尿路下皮癌,顺铂,药物
1718,浸润性高级别尿路下皮癌,吉西他滨,药物
1719,根治性膀胱切除术+回肠原位新膀胱术,顺铂,药物
1720,根治性膀胱切除术+回肠原位新膀胱术,吉西他滨,药物
1721,结肠脾曲癌,奥沙利铂,药物
1722,结肠脾曲癌,卡培他滨,药物
1723,（右半结肠+部分胃壁），：结肠溃疡型中分化腺癌,奥沙利铂,药物
1724,（右半结肠+部分胃壁），：结肠溃疡型中分化腺癌,卡培他滨,药物
1725,筛状粉刺型腺癌,奥沙利铂,药物
1726,筛状粉刺型腺癌,卡培他滨,药物
1727,中度慢性浅表性胃炎,奥沙利铂,药物
1728,中度慢性浅表性胃炎,卡培他滨,药物
1729,结肠癌术后,奥沙利铂,药物
1730,结肠癌术后,卡培他滨,药物
1731,胃窦癌,安素泰,药物
1732,胃窦癌,奥沙利铂,药物
1733,胃窦癌,艾恒,药物
1734,胃窦癌,希罗达,药物
1735,慢性萎缩性胃炎,安素泰,药物
1736,慢性萎缩性胃炎,奥沙利铂,药物
1737,慢性萎缩性胃炎,艾恒,药物
1738,慢性萎缩性胃炎,希罗达,药物
1739,胃管状腺癌II-III级,安素泰,药物
1740,胃管状腺癌II-III级,奥沙利铂,药物
1741,胃管状腺癌II-III级,艾恒,药物
1742,胃管状腺癌II-III级,希罗达,药物
1743,胃肿瘤,安素泰,药物
1744,胃肿瘤,奥沙利铂,药物
1745,胃肿瘤,艾恒,药物
1746,胃肿瘤,希罗达,药物
1747,骨髓抑制,安素泰,药物
1748,骨髓抑制,奥沙利铂,药物
1749,骨髓抑制,艾恒,药物
1750,骨髓抑制,希罗达,药物
1751,胃体及胃窦小弯侧早期隆起型（0-I型）低黏附性癌，印戒细胞癌为主，部分为低分化腺癌及未分化癌,安素泰,药物
1752,胃体及胃窦小弯侧早期隆起型（0-I型）低黏附性癌，印戒细胞癌为主，部分为低分化腺癌及未分化癌,奥沙利铂,药物
1753,胃体及胃窦小弯侧早期隆起型（0-I型）低黏附性癌，印戒细胞癌为主，部分为低分化腺癌及未分化癌,艾恒,药物
1754,胃体及胃窦小弯侧早期隆起型（0-I型）低黏附性癌，印戒细胞癌为主，部分为低分化腺癌及未分化癌,希罗达,药物
1755,胃窦术后化疗,安素泰,药物
1756,胃窦术后化疗,奥沙利铂,药物
1757,胃窦术后化疗,艾恒,药物
1758,胃窦术后化疗,希罗达,药物
1759,胃窦癌,伊立替康,药物
1760,胃窦癌,替吉奥胶囊,药物
1761,胃窦癌,艾奕,药物
1762,（远端胃），：胃窦小弯侧溃疡型管状腺癌II-III级,伊立替康,药物
1763,（远端胃），：胃窦小弯侧溃疡型管状腺癌II-III级,替吉奥胶囊,药物
1764,（远端胃），：胃窦小弯侧溃疡型管状腺癌II-III级,艾奕,药物
1765,肝样腺癌,伊立替康,药物
1766,肝样腺癌,替吉奥胶囊,药物
1767,肝样腺癌,艾奕,药物
1768,急性单纯性阑尾炎,伊立替康,药物
1769,急性单纯性阑尾炎,替吉奥胶囊,药物
1770,急性单纯性阑尾炎,艾奕,药物
1771,胃癌术后,伊立替康,药物
1772,胃癌术后,替吉奥胶囊,药物
1773,胃癌术后,艾奕,药物
1774,胃窦癌,奥沙利铂,药物
1775,胃窦癌,替吉奥 ,药物
1776,中-低分化腺癌，LAUREN,奥沙利铂,药物
1777,中-低分化腺癌，LAUREN,替吉奥 ,药物
1778,胃癌综合治疗后,奥沙利铂,药物
1779,胃癌综合治疗后,替吉奥 ,药物
1780,（右）乳腺浸润性导管癌，II级,来曲唑,药物
1781,（右）乳腺浸润性导管癌，II级,芙瑞,药物
1782,慢性胃炎,来曲唑,药物
1783,慢性胃炎,芙瑞,药物
1784,食管癌,洛铂,药物
1785,食管癌,氟尿嘧啶,药物
1786,（食管及胃底），：食管隆起型鳞状细胞癌II级,洛铂,药物
1787,（食管及胃底），：食管隆起型鳞状细胞癌II级,氟尿嘧啶,药物
1788,食管上段鳞癌术后,洛铂,药物
1789,食管上段鳞癌术后,氟尿嘧啶,药物
1790,慢支炎,地塞米松,药物
1791,肺气肿,地塞米松,药物
1792,慢性支气管炎急性发作,地塞米松,药物
1793,慢支炎急发,地塞米松,药物
1794,肺气肿,地塞米松,药物
1795,前降支狭窄20-50%,速效救心丸,药物
1796,回旋支狭窄80%,速效救心丸,药物
1797,冠心病,速效救心丸,药物
1798,两侧基底节区腔隙性脑梗死,速效救心丸,药物
1799,脑白质脱髓鞘改变,速效救心丸,药物
1800,脑萎缩,速效救心丸,药物
1801,炎性肉芽肿,速效救心丸,药物
1802,主动脉壁及冠状动脉壁钙化,速效救心丸,药物
1803,胸椎骨质增生,速效救心丸,药物
1804,胃癌,可达龙,药物
1805,胃癌,可达龙,药物
1806,胃癌,心痛定,药物
1807,胃癌根治术\（远端胃大部切除）,可达龙,药物
1808,胃癌根治术\（远端胃大部切除）,可达龙,药物
1809,胃癌根治术\（远端胃大部切除）,心痛定,药物
1810,快速房颤,可达龙,药物
1811,快速房颤,可达龙,药物
1812,快速房颤,心痛定,药物
1813,心梗,可达龙,药物
1814,心梗,可达龙,药物
1815,心梗,心痛定,药物
1816,急性下消化道出血,速尿,药物
1817,急性下消化道出血,单硝酸异山梨酯,药物
1818,慢性心力衰竭,速尿,药物
1819,慢性心力衰竭,单硝酸异山梨酯,药物
1820,房颤,速尿,药物
1821,房颤,单硝酸异山梨酯,药物
1822,肺部感染,速尿,药物
1823,肺部感染,单硝酸异山梨酯,药物
1824,肠梗阻,速尿,药物
1825,肠梗阻,单硝酸异山梨酯,药物
1826,冠状动脉粥样硬化性心脏病,速尿,药物
1827,冠状动脉粥样硬化性心脏病,单硝酸异山梨酯,药物
1828,心衰,速尿,药物
1829,心衰,单硝酸异山梨酯,药物
1830,房颤,速尿,药物
1831,房颤,单硝酸异山梨酯,药物
1832,冠状动脉粥样硬化性心脏病 缺血性心肌病型,速尿,药物
1833,冠状动脉粥样硬化性心脏病 缺血性心肌病型,单硝酸异山梨酯,药物
1834,心功能不全,速尿,药物
1835,心功能不全,单硝酸异山梨酯,药物
1836,心功能III级,速尿,药物
1837,心功能III级,单硝酸异山梨酯,药物
1838,心律失常,速尿,药物
1839,心律失常,单硝酸异山梨酯,药物
1840,心房纤颤伴II°房室传导阻滞,速尿,药物
1841,心房纤颤伴II°房室传导阻滞,单硝酸异山梨酯,药物
1842,原发性高血压2级 极高危,速尿,药物
1843,原发性高血压2级 极高危,单硝酸异山梨酯,药物
1844,肺部感染,速尿,药物
1845,肺部感染,单硝酸异山梨酯,药物
1846,前列腺增生症,速尿,药物
1847,前列腺增生症,单硝酸异山梨酯,药物
1848,直肠癌,奥沙利铂,药物
1849,直肠癌,乐沙定,药物
1850,直肠癌,卡培他滨,药物
1851,（直肠），：肠隆起型中分化管状腺癌,奥沙利铂,药物
1852,（直肠），：肠隆起型中分化管状腺癌,乐沙定,药物
1853,（直肠），：肠隆起型中分化管状腺癌,卡培他滨,药物
1854,直肠癌术后,奥沙利铂,药物
1855,直肠癌术后,乐沙定,药物
1856,直肠癌术后,卡培他滨,药物
1857,乙状结肠癌,希罗达,药物
1858,(乙状)结肠蕈伞型管状腺癌II级,希罗达,药物
1859,乙状结肠癌术后伴肝、骨、肺多发转移,希罗达,药物
1860,鳞状下皮呈乳头状增生，部分鳞状下皮呈低级别下皮内瘤变,氟尿嘧啶,药物
1861,鳞状下皮呈乳头状增生，部分鳞状下皮呈低级别下皮内瘤变,洛铂,药物
1862,鳞状下皮呈乳头状增生，部分鳞状下皮呈低级别下皮内瘤变,多西他赛,药物
1863,鳞状下皮呈乳头状增生，部分鳞状下皮呈低级别下皮内瘤变,泰索帝,药物
1864,食管癌，伴右侧锁骨下窝、食管旁沟及纵膈内多发淋巴结转移,氟尿嘧啶,药物
1865,食管癌，伴右侧锁骨下窝、食管旁沟及纵膈内多发淋巴结转移,洛铂,药物
1866,食管癌，伴右侧锁骨下窝、食管旁沟及纵膈内多发淋巴结转移,多西他赛,药物
1867,食管癌，伴右侧锁骨下窝、食管旁沟及纵膈内多发淋巴结转移,泰索帝,药物
1868,食管憩室,氟尿嘧啶,药物
1869,食管憩室,洛铂,药物
1870,食管憩室,多西他赛,药物
1871,食管憩室,泰索帝,药物
1872,食管癌伴纵隔淋巴结转移,氟尿嘧啶,药物
1873,食管癌伴纵隔淋巴结转移,洛铂,药物
1874,食管癌伴纵隔淋巴结转移,多西他赛,药物
1875,食管癌伴纵隔淋巴结转移,泰索帝,药物
1876,食管癌,氟尿嘧啶,药物
1877,食管癌,洛铂,药物
1878,食管癌,多西他赛,药物
1879,食管癌,泰索帝,药物
1880,卵巢癌,多西他赛,药物
1881,卵巢癌,多帕菲,药物
1882,卵巢癌,卡铂,药物
1883,（两侧附件）高级别浆液性乳头状癌,多西他赛,药物
1884,（两侧附件）高级别浆液性乳头状癌,多帕菲,药物
1885,（两侧附件）高级别浆液性乳头状癌,卡铂,药物
1886,慢性宫颈炎,多西他赛,药物
1887,慢性宫颈炎,多帕菲,药物
1888,慢性宫颈炎,卡铂,药物
1889,直肠癌,5-FU,药物
1890,直肠癌,奥沙利铂,药物
1891,直肠癌,乐沙定,药物
1892,直肠癌,希罗达,药物
1893,肠溃疡型管状腺癌II级,5-FU,药物
1894,肠溃疡型管状腺癌II级,奥沙利铂,药物
1895,肠溃疡型管状腺癌II级,乐沙定,药物
1896,肠溃疡型管状腺癌II级,希罗达,药物
1897,直肠癌术后,5-FU,药物
1898,直肠癌术后,奥沙利铂,药物
1899,直肠癌术后,乐沙定,药物
1900,直肠癌术后,希罗达,药物
1901,左肺下叶病变,拜阿司匹林,药物
1902,左肺下叶病变,氟伐他汀钠缓释片,药物
1903,左肺下叶病变,低分子肝素钙,药物
1904,左肺下叶病变,神经节苷酯,药物
1905,左肺下叶病变,疏血通,药物
1906,左肺下叶病变,舒普深,药物
1907,左肺下叶病变,沐舒坦,药物
1908,两肺炎症伴纤维灶,拜阿司匹林,药物
1909,两肺炎症伴纤维灶,氟伐他汀钠缓释片,药物
1910,两肺炎症伴纤维灶,低分子肝素钙,药物
1911,两肺炎症伴纤维灶,神经节苷酯,药物
1912,两肺炎症伴纤维灶,疏血通,药物
1913,两肺炎症伴纤维灶,舒普深,药物
1914,两肺炎症伴纤维灶,沐舒坦,药物
1915,两肺上叶钙化灶,拜阿司匹林,药物
1916,两肺上叶钙化灶,氟伐他汀钠缓释片,药物
1917,两肺上叶钙化灶,低分子肝素钙,药物
1918,两肺上叶钙化灶,神经节苷酯,药物
1919,两肺上叶钙化灶,疏血通,药物
1920,两肺上叶钙化灶,舒普深,药物
1921,两肺上叶钙化灶,沐舒坦,药物
1922,肺气肿,拜阿司匹林,药物
1923,肺气肿,氟伐他汀钠缓释片,药物
1924,肺气肿,低分子肝素钙,药物
1925,肺气肿,神经节苷酯,药物
1926,肺气肿,疏血通,药物
1927,肺气肿,舒普深,药物
1928,肺气肿,沐舒坦,药物
1929,心包积液、两侧胸腔积液,拜阿司匹林,药物
1930,心包积液、两侧胸腔积液,氟伐他汀钠缓释片,药物
1931,心包积液、两侧胸腔积液,低分子肝素钙,药物
1932,心包积液、两侧胸腔积液,神经节苷酯,药物
1933,心包积液、两侧胸腔积液,疏血通,药物
1934,心包积液、两侧胸腔积液,舒普深,药物
1935,心包积液、两侧胸腔积液,沐舒坦,药物
1936,晕厥原因待查,拜阿司匹林,药物
1937,晕厥原因待查,氟伐他汀钠缓释片,药物
1938,晕厥原因待查,低分子肝素钙,药物
1939,晕厥原因待查,神经节苷酯,药物
1940,晕厥原因待查,疏血通,药物
1941,晕厥原因待查,舒普深,药物
1942,晕厥原因待查,沐舒坦,药物
1943,左侧大脑半球多发急性梗塞灶,拜阿司匹林,药物
1944,左侧大脑半球多发急性梗塞灶,氟伐他汀钠缓释片,药物
1945,左侧大脑半球多发急性梗塞灶,低分子肝素钙,药物
1946,左侧大脑半球多发急性梗塞灶,神经节苷酯,药物
1947,左侧大脑半球多发急性梗塞灶,疏血通,药物
1948,左侧大脑半球多发急性梗塞灶,舒普深,药物
1949,左侧大脑半球多发急性梗塞灶,沐舒坦,药物
1950,急性脑梗死,拜阿司匹林,药物
1951,急性脑梗死,氟伐他汀钠缓释片,药物
1952,急性脑梗死,低分子肝素钙,药物
1953,急性脑梗死,神经节苷酯,药物
1954,急性脑梗死,疏血通,药物
1955,急性脑梗死,舒普深,药物
1956,急性脑梗死,沐舒坦,药物
1957,高血压病（2级 很高危）,拜阿司匹林,药物
1958,高血压病（2级 很高危）,氟伐他汀钠缓释片,药物
1959,高血压病（2级 很高危）,低分子肝素钙,药物
1960,高血压病（2级 很高危）,神经节苷酯,药物
1961,高血压病（2级 很高危）,疏血通,药物
1962,高血压病（2级 很高危）,舒普深,药物
1963,高血压病（2级 很高危）,沐舒坦,药物
1964,冠状动脉粥样硬化性心脏病,拜阿司匹林,药物
1965,冠状动脉粥样硬化性心脏病,氟伐他汀钠缓释片,药物
1966,冠状动脉粥样硬化性心脏病,低分子肝素钙,药物
1967,冠状动脉粥样硬化性心脏病,神经节苷酯,药物
1968,冠状动脉粥样硬化性心脏病,疏血通,药物
1969,冠状动脉粥样硬化性心脏病,舒普深,药物
1970,冠状动脉粥样硬化性心脏病,沐舒坦,药物
1971,心房颤动,拜阿司匹林,药物
1972,心房颤动,氟伐他汀钠缓释片,药物
1973,心房颤动,低分子肝素钙,药物
1974,心房颤动,神经节苷酯,药物
1975,心房颤动,疏血通,药物
1976,心房颤动,舒普深,药物
1977,心房颤动,沐舒坦,药物
1978,肺炎,拜阿司匹林,药物
1979,肺炎,氟伐他汀钠缓释片,药物
1980,肺炎,低分子肝素钙,药物
1981,肺炎,神经节苷酯,药物
1982,肺炎,疏血通,药物
1983,肺炎,舒普深,药物
1984,肺炎,沐舒坦,药物
1985,两侧胸腔积液,拜阿司匹林,药物
1986,两侧胸腔积液,氟伐他汀钠缓释片,药物
1987,两侧胸腔积液,低分子肝素钙,药物
1988,两侧胸腔积液,神经节苷酯,药物
1989,两侧胸腔积液,疏血通,药物
1990,两侧胸腔积液,舒普深,药物
1991,两侧胸腔积液,沐舒坦,药物
1992,心包积液,拜阿司匹林,药物
1993,心包积液,氟伐他汀钠缓释片,药物
1994,心包积液,低分子肝素钙,药物
1995,心包积液,神经节苷酯,药物
1996,心包积液,疏血通,药物
1997,心包积液,舒普深,药物
1998,心包积液,沐舒坦,药物
1999,慢性肾功能不全,拜阿司匹林,药物
2000,慢性肾功能不全,氟伐他汀钠缓释片,药物
2001,慢性肾功能不全,低分子肝素钙,药物
2002,慢性肾功能不全,神经节苷酯,药物
2003,慢性肾功能不全,疏血通,药物
2004,慢性肾功能不全,舒普深,药物
2005,慢性肾功能不全,沐舒坦,药物
2006,胃CA术后,拜阿司匹林,药物
2007,胃CA术后,氟伐他汀钠缓释片,药物
2008,胃CA术后,低分子肝素钙,药物
2009,胃CA术后,神经节苷酯,药物
2010,胃CA术后,疏血通,药物
2011,胃CA术后,舒普深,药物
2012,胃CA术后,沐舒坦,药物
2013,直肠CA术后,拜阿司匹林,药物
2014,直肠CA术后,氟伐他汀钠缓释片,药物
2015,直肠CA术后,低分子肝素钙,药物
2016,直肠CA术后,神经节苷酯,药物
2017,直肠CA术后,疏血通,药物
2018,直肠CA术后,舒普深,药物
