,disease_name,entity_content,relation_name
6985,血小板减少,胸,解剖部位
6986,血小板减少,心,解剖部位
6987,血小板减少,右侧胸,解剖部位
6988,血小板减少,右下臂,解剖部位
6989,血小板减少,右后背,解剖部位
6990,血小板减少,上肢,解剖部位
6991,贫血,胸,解剖部位
6992,贫血,胸,解剖部位
6993,贫血,胸骨,解剖部位
6994,贫血,上肢,解剖部位
6995,贫血,心,解剖部位
6996,贫血,右房,解剖部位
6997,贫血,室间隔,解剖部位
6998,贫血,右室后壁,解剖部位
6999,贫血,左室,解剖部位
7000,贫血,二尖瓣,解剖部位
7001,贫血,主动脉瓣,解剖部位
7002,贫血,二尖瓣,解剖部位
7003,贫血,三尖瓣,解剖部位
7004,贫血,肺动脉瓣,解剖部位
7005,贫血,主动脉瓣,解剖部位
7006,贫血,心,解剖部位
7007,贫血,胸,解剖部位
7008,贫血,胸,解剖部位
7009,贫血,心,解剖部位
7010,贫血,右侧胸,解剖部位
7011,贫血,右下臂,解剖部位
7012,贫血,右后背,解剖部位
7013,贫血,上肢,解剖部位
7014,缺铁性贫血,胸,解剖部位
7015,缺铁性贫血,胸,解剖部位
7016,缺铁性贫血,胸骨,解剖部位
7017,缺铁性贫血,上肢,解剖部位
7018,缺铁性贫血,心,解剖部位
7019,缺铁性贫血,右房,解剖部位
7020,缺铁性贫血,室间隔,解剖部位
7021,缺铁性贫血,右室后壁,解剖部位
7022,缺铁性贫血,左室,解剖部位
7023,缺铁性贫血,二尖瓣,解剖部位
7024,缺铁性贫血,主动脉瓣,解剖部位
7025,缺铁性贫血,二尖瓣,解剖部位
7026,缺铁性贫血,三尖瓣,解剖部位
7027,缺铁性贫血,肺动脉瓣,解剖部位
7028,缺铁性贫血,主动脉瓣,解剖部位
7029,缺铁性贫血,心,解剖部位
7030,缺铁性贫血,胸,解剖部位
7031,缺铁性贫血,胸,解剖部位
7032,缺铁性贫血,心,解剖部位
7033,缺铁性贫血,右侧胸,解剖部位
7034,缺铁性贫血,右下臂,解剖部位
7035,缺铁性贫血,右后背,解剖部位
7036,缺铁性贫血,上肢,解剖部位
7037,血小板减少性紫癜,胸,解剖部位
7038,血小板减少性紫癜,胸,解剖部位
7039,血小板减少性紫癜,胸骨,解剖部位
7040,血小板减少性紫癜,上肢,解剖部位
7041,血小板减少性紫癜,心,解剖部位
7042,血小板减少性紫癜,右房,解剖部位
7043,血小板减少性紫癜,室间隔,解剖部位
7044,血小板减少性紫癜,右室后壁,解剖部位
7045,血小板减少性紫癜,左室,解剖部位
7046,血小板减少性紫癜,二尖瓣,解剖部位
7047,血小板减少性紫癜,主动脉瓣,解剖部位
7048,血小板减少性紫癜,二尖瓣,解剖部位
7049,血小板减少性紫癜,三尖瓣,解剖部位
7050,血小板减少性紫癜,肺动脉瓣,解剖部位
7051,血小板减少性紫癜,主动脉瓣,解剖部位
7052,血小板减少性紫癜,心,解剖部位
7053,血小板减少性紫癜,胸,解剖部位
7054,血小板减少性紫癜,胸,解剖部位
7055,血小板减少性紫癜,心,解剖部位
7056,血小板减少性紫癜,右侧胸,解剖部位
7057,血小板减少性紫癜,右下臂,解剖部位
7058,血小板减少性紫癜,右后背,解剖部位
7059,血小板减少性紫癜,上肢,解剖部位
7060,血小板减少,胸,解剖部位
7061,血小板减少,胸,解剖部位
7062,血小板减少,胸骨,解剖部位
7063,血小板减少,上肢,解剖部位
7064,血小板减少,心,解剖部位
7065,血小板减少,右房,解剖部位
7066,血小板减少,室间隔,解剖部位
7067,血小板减少,右室后壁,解剖部位
7068,血小板减少,左室,解剖部位
7069,血小板减少,二尖瓣,解剖部位
7070,血小板减少,主动脉瓣,解剖部位
7071,血小板减少,二尖瓣,解剖部位
7072,血小板减少,三尖瓣,解剖部位
7073,血小板减少,肺动脉瓣,解剖部位
7074,血小板减少,主动脉瓣,解剖部位
7075,血小板减少,心,解剖部位
7076,血小板减少,胸,解剖部位
7077,血小板减少,胸,解剖部位
7078,血小板减少,心,解剖部位
7079,血小板减少,右侧胸,解剖部位
7080,血小板减少,右下臂,解剖部位
7081,血小板减少,右后背,解剖部位
7082,血小板减少,上肢,解剖部位
7083,慢性肾脏病（CKD3期）,胸,解剖部位
7084,慢性肾脏病（CKD3期）,胸,解剖部位
7085,慢性肾脏病（CKD3期）,胸骨,解剖部位
7086,慢性肾脏病（CKD3期）,上肢,解剖部位
7087,慢性肾脏病（CKD3期）,心,解剖部位
7088,慢性肾脏病（CKD3期）,右房,解剖部位
7089,慢性肾脏病（CKD3期）,室间隔,解剖部位
7090,慢性肾脏病（CKD3期）,右室后壁,解剖部位
7091,慢性肾脏病（CKD3期）,左室,解剖部位
7092,慢性肾脏病（CKD3期）,二尖瓣,解剖部位
7093,慢性肾脏病（CKD3期）,主动脉瓣,解剖部位
7094,慢性肾脏病（CKD3期）,二尖瓣,解剖部位
7095,慢性肾脏病（CKD3期）,三尖瓣,解剖部位
7096,慢性肾脏病（CKD3期）,肺动脉瓣,解剖部位
7097,慢性肾脏病（CKD3期）,主动脉瓣,解剖部位
7098,慢性肾脏病（CKD3期）,心,解剖部位
7099,慢性肾脏病（CKD3期）,胸,解剖部位
7100,慢性肾脏病（CKD3期）,胸,解剖部位
7101,慢性肾脏病（CKD3期）,心,解剖部位
7102,慢性肾脏病（CKD3期）,右侧胸,解剖部位
7103,慢性肾脏病（CKD3期）,右下臂,解剖部位
7104,慢性肾脏病（CKD3期）,右后背,解剖部位
7105,慢性肾脏病（CKD3期）,上肢,解剖部位
7106,急性肾损害,胸,解剖部位
7107,急性肾损害,胸,解剖部位
7108,急性肾损害,胸骨,解剖部位
7109,急性肾损害,上肢,解剖部位
7110,急性肾损害,心,解剖部位
7111,急性肾损害,右房,解剖部位
7112,急性肾损害,室间隔,解剖部位
7113,急性肾损害,右室后壁,解剖部位
7114,急性肾损害,左室,解剖部位
7115,急性肾损害,二尖瓣,解剖部位
7116,急性肾损害,主动脉瓣,解剖部位
7117,急性肾损害,二尖瓣,解剖部位
7118,急性肾损害,三尖瓣,解剖部位
7119,急性肾损害,肺动脉瓣,解剖部位
7120,急性肾损害,主动脉瓣,解剖部位
7121,急性肾损害,心,解剖部位
7122,急性肾损害,胸,解剖部位
7123,急性肾损害,胸,解剖部位
7124,急性肾损害,心,解剖部位
7125,急性肾损害,右侧胸,解剖部位
7126,急性肾损害,右下臂,解剖部位
7127,急性肾损害,右后背,解剖部位
7128,急性肾损害,上肢,解剖部位
7129,乙状结肠癌,腹,解剖部位
7130,乙状结肠癌,腹,解剖部位
7131,乙状结肠癌,腹,解剖部位
7132,大肠管状腺瘤下皮呈高级别下皮内瘤变伴癌变,腹,解剖部位
7133,大肠管状腺瘤下皮呈高级别下皮内瘤变伴癌变,腹,解剖部位
7134,大肠管状腺瘤下皮呈高级别下皮内瘤变伴癌变,腹,解剖部位
7135,乙状结肠癌,腹,解剖部位
7136,乙状结肠癌,腹,解剖部位
7137,乙状结肠癌,腹,解剖部位
7138,结肠癌,阑尾,解剖部位
7139,结肠癌,肠周淋巴结,解剖部位
7140,结肠癌,肠系膜根部淋巴结,解剖部位
7141,（左半结肠）中低分化腺癌,阑尾,解剖部位
7142,（左半结肠）中低分化腺癌,肠周淋巴结,解剖部位
7143,（左半结肠）中低分化腺癌,肠系膜根部淋巴结,解剖部位
7144,术后肠梗阻,阑尾,解剖部位
7145,术后肠梗阻,肠周淋巴结,解剖部位
7146,术后肠梗阻,肠系膜根部淋巴结,解剖部位
7147,结肠癌术后,阑尾,解剖部位
7148,结肠癌术后,肠周淋巴结,解剖部位
7149,结肠癌术后,肠系膜根部淋巴结,解剖部位
7150,（宫颈）中低分化鳞状细胞癌,阴道,解剖部位
7151,（宫颈）中低分化鳞状细胞癌,宫颈,解剖部位
7152,（宫颈）中低分化鳞状细胞癌,宫颈,解剖部位
7153,（宫颈）中低分化鳞状细胞癌,阴道壁,解剖部位
7154,（宫颈）中低分化鳞状细胞癌,右闭孔淋巴结,解剖部位
7155,（宫颈）中低分化鳞状细胞癌,左闭孔淋巴结,解剖部位
7156,（宫颈）中低分化鳞状细胞癌,右髂血管淋巴结,解剖部位
7157,（宫颈）中低分化鳞状细胞癌,左髂血管淋巴结,解剖部位
7158,（宫颈）中低分化鳞状细胞癌,子宫,解剖部位
7159,（宫颈）中低分化鳞状细胞癌,两侧输卵管,解剖部位
7160,（宫颈）中低分化鳞状细胞癌,两侧卵巢白体,解剖部位
7161,胃癌,胃,解剖部位
7162,胃癌,贲门左淋巴结,解剖部位
7163,胃癌,小弯淋巴结,解剖部位
7164,胃癌,大弯淋巴结,解剖部位
7165,胃癌,幽门下淋巴结,解剖部位
7166,胃癌,幽门上淋巴结,解剖部位
7167,胃癌,（第7组）淋巴结,解剖部位
7168,胃癌,（第8组）淋巴结,解剖部位
7169,胃癌,（第9组）淋巴结,解剖部位
7170,胃癌,（第11组）淋巴结,解剖部位
7171,胃癌,（第12A组）淋巴结,解剖部位
7172,胃癌,（第12P组）淋巴结,解剖部位
7173,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,胃,解剖部位
7174,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,贲门左淋巴结,解剖部位
7175,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,小弯淋巴结,解剖部位
7176,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,大弯淋巴结,解剖部位
7177,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,幽门下淋巴结,解剖部位
7178,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,幽门上淋巴结,解剖部位
7179,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,（第7组）淋巴结,解剖部位
7180,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,（第8组）淋巴结,解剖部位
7181,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,（第9组）淋巴结,解剖部位
7182,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,（第11组）淋巴结,解剖部位
7183,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,（第12A组）淋巴结,解剖部位
7184,胃体小弯侧浸润型管状腺癌II-III级，部分为粘液腺癌和低粘附性癌,（第12P组）淋巴结,解剖部位
7185,胃癌术后,胃,解剖部位
7186,胃癌术后,贲门左淋巴结,解剖部位
7187,胃癌术后,小弯淋巴结,解剖部位
7188,胃癌术后,大弯淋巴结,解剖部位
7189,胃癌术后,幽门下淋巴结,解剖部位
7190,胃癌术后,幽门上淋巴结,解剖部位
7191,胃癌术后,（第7组）淋巴结,解剖部位
7192,胃癌术后,（第8组）淋巴结,解剖部位
7193,胃癌术后,（第9组）淋巴结,解剖部位
7194,胃癌术后,（第11组）淋巴结,解剖部位
7195,胃癌术后,（第12A组）淋巴结,解剖部位
7196,胃癌术后,（第12P组）淋巴结,解剖部位
7197,胃癌,胃体,解剖部位
7198,胃癌,胃,解剖部位
7199,胃癌,下腹,解剖部位
7200,胃癌,肝右外叶,解剖部位
7201,胃癌,胰头,解剖部位
7202,胃癌,肝,解剖部位
7203,胃癌,胃体,解剖部位
7204,胃癌,胃,解剖部位
7205,胃癌,下腹,解剖部位
7206,胃癌,肝右外叶,解剖部位
7207,胃癌,胰头,解剖部位
7208,胃癌,肝,解剖部位
7209,胃癌伴腹腔种植转移,胃体,解剖部位
7210,胃癌伴腹腔种植转移,胃,解剖部位
7211,胃癌伴腹腔种植转移,下腹,解剖部位
7212,胃癌伴腹腔种植转移,肝右外叶,解剖部位
7213,胃癌伴腹腔种植转移,胰头,解剖部位
7214,胃癌伴腹腔种植转移,肝,解剖部位
7215,胃癌,胃体,解剖部位
7216,胃癌,胃,解剖部位
7217,胃癌,下腹,解剖部位
7218,胃癌,肝右外叶,解剖部位
7219,胃癌,胰头,解剖部位
7220,胃癌,肝,解剖部位
7221,结肠侧向发育型肿瘤（LST）,肝曲,解剖部位
7222,结肠侧向发育型肿瘤（LST）,腹,解剖部位
7223,结肠侧向发育型肿瘤（LST）,腹,解剖部位
7224,结肠侧向发育型肿瘤（LST）,腹,解剖部位
7225,结肠侧向发育型肿瘤（LST）,关节,解剖部位
7226,结肠侧向发育型肿瘤,肝曲,解剖部位
7227,结肠侧向发育型肿瘤,腹,解剖部位
7228,结肠侧向发育型肿瘤,腹,解剖部位
7229,结肠侧向发育型肿瘤,腹,解剖部位
7230,结肠侧向发育型肿瘤,关节,解剖部位
7231,胃癌,左下肺,解剖部位
7232,胃癌,胸,解剖部位
7233,胃癌,胸,解剖部位
7234,胃癌,骨,解剖部位
7235,胃癌,头,解剖部位
7236,胃癌,眼睑,解剖部位
7237,胃癌,面,解剖部位
7238,肺部病灶,左下肺,解剖部位
7239,肺部病灶,胸,解剖部位
7240,肺部病灶,胸,解剖部位
7241,肺部病灶,骨,解剖部位
7242,肺部病灶,头,解剖部位
7243,肺部病灶,眼睑,解剖部位
7244,肺部病灶,面,解剖部位
7245,左下肺肿物,左下肺,解剖部位
7246,左下肺肿物,胸,解剖部位
7247,左下肺肿物,胸,解剖部位
7248,左下肺肿物,骨,解剖部位
7249,左下肺肿物,头,解剖部位
7250,左下肺肿物,眼睑,解剖部位
7251,左下肺肿物,面,解剖部位
7252,直肠腺癌,肛门,解剖部位
7253,直肠腺癌,肠,解剖部位
7254,直肠腺癌,肠壁淋巴结,解剖部位
7255,直肠腺癌,腹,解剖部位
7256,直肠腺癌,腹,解剖部位
7257,直肠腺癌,腹,解剖部位
7258,直肠腺癌,胃,解剖部位
7259,直肠腺癌,回肠,解剖部位
7260,直肠腺癌,胃,解剖部位
7261,（直肠）溃疡型中分化管状腺癌,肛门,解剖部位
7262,（直肠）溃疡型中分化管状腺癌,肠,解剖部位
7263,（直肠）溃疡型中分化管状腺癌,肠壁淋巴结,解剖部位
7264,（直肠）溃疡型中分化管状腺癌,腹,解剖部位
7265,（直肠）溃疡型中分化管状腺癌,腹,解剖部位
7266,（直肠）溃疡型中分化管状腺癌,腹,解剖部位
7267,（直肠）溃疡型中分化管状腺癌,胃,解剖部位
7268,（直肠）溃疡型中分化管状腺癌,回肠,解剖部位
7269,（直肠）溃疡型中分化管状腺癌,胃,解剖部位
7270,直肠癌术后,肛门,解剖部位
7271,直肠癌术后,肠,解剖部位
7272,直肠癌术后,肠壁淋巴结,解剖部位
7273,直肠癌术后,腹,解剖部位
7274,直肠癌术后,腹,解剖部位
7275,直肠癌术后,腹,解剖部位
7276,直肠癌术后,胃,解剖部位
7277,直肠癌术后,回肠,解剖部位
7278,直肠癌术后,胃,解剖部位
7279,胃癌,肝,解剖部位
7280,胃癌,远端胃,解剖部位
7281,胃癌,小弯淋巴结,解剖部位
7282,胃癌,大弯淋巴结,解剖部位
7283,胃癌,幽门上淋巴结,解剖部位
7284,胃癌,(第7组)淋巴结,解剖部位
7285,胃癌,(第8组)淋巴结,解剖部位
7286,胃癌,(第9组)淋巴结,解剖部位
7287,胃癌,胃,解剖部位
7288,胃癌,肝,解剖部位
7289,胃角溃疡型粘液腺癌，部分为印戒细胞癌,肝,解剖部位
7290,胃角溃疡型粘液腺癌，部分为印戒细胞癌,远端胃,解剖部位
7291,胃角溃疡型粘液腺癌，部分为印戒细胞癌,小弯淋巴结,解剖部位
7292,胃角溃疡型粘液腺癌，部分为印戒细胞癌,大弯淋巴结,解剖部位
7293,胃角溃疡型粘液腺癌，部分为印戒细胞癌,幽门上淋巴结,解剖部位
7294,胃角溃疡型粘液腺癌，部分为印戒细胞癌,(第7组)淋巴结,解剖部位
7295,胃角溃疡型粘液腺癌，部分为印戒细胞癌,(第8组)淋巴结,解剖部位
7296,胃角溃疡型粘液腺癌，部分为印戒细胞癌,(第9组)淋巴结,解剖部位
7297,胃角溃疡型粘液腺癌，部分为印戒细胞癌,胃,解剖部位
7298,胃角溃疡型粘液腺癌，部分为印戒细胞癌,肝,解剖部位
7299,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,肝,解剖部位
7300,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,远端胃,解剖部位
7301,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,小弯淋巴结,解剖部位
7302,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,大弯淋巴结,解剖部位
7303,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,幽门上淋巴结,解剖部位
7304,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,(第7组)淋巴结,解剖部位
7305,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,(第8组)淋巴结,解剖部位
7306,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,(第9组)淋巴结,解剖部位
7307,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,胃,解剖部位
7308,胃角溃疡型粘液腺癌（PT4AN2M0IIIB期）术后,肝,解剖部位
7309,发热待查,肝,解剖部位
7310,发热待查,远端胃,解剖部位
7311,发热待查,小弯淋巴结,解剖部位
7312,发热待查,大弯淋巴结,解剖部位
7313,发热待查,幽门上淋巴结,解剖部位
7314,发热待查,(第7组)淋巴结,解剖部位
7315,发热待查,(第8组)淋巴结,解剖部位
7316,发热待查,(第9组)淋巴结,解剖部位
7317,发热待查,胃,解剖部位
7318,发热待查,肝,解剖部位
7319,食管上段贲门CA,肝,解剖部位
7320,食管上段贲门CA,胃,解剖部位
7321,食管上段贲门CA,胸,解剖部位
7322,食管上段贲门CA,上段食管旁（3个）、“贲门周围（4个）、“胃右动脉旁（8个）淋巴结,解剖部位
7323,食管上段贲门CA,胸骨,解剖部位
7324,食管上段贲门CA,胸,解剖部位
7325,食管上段贲门CA,胸,解剖部位
7326,食管上段贲门CA,心,解剖部位
7327,食管上段贲门CA,腹,解剖部位
7328,食管上段贲门CA,腹,解剖部位
7329,肝多发囊肿,肝,解剖部位
7330,肝多发囊肿,胃,解剖部位
7331,肝多发囊肿,胸,解剖部位
7332,肝多发囊肿,上段食管旁（3个）、“贲门周围（4个）、“胃右动脉旁（8个）淋巴结,解剖部位
7333,肝多发囊肿,胸骨,解剖部位
7334,肝多发囊肿,胸,解剖部位
7335,肝多发囊肿,胸,解剖部位
7336,肝多发囊肿,心,解剖部位
7337,肝多发囊肿,腹,解剖部位
7338,肝多发囊肿,腹,解剖部位
7339,贲门腺癌,肝,解剖部位
7340,贲门腺癌,胃,解剖部位
7341,贲门腺癌,胸,解剖部位
7342,贲门腺癌,上段食管旁（3个）、“贲门周围（4个）、“胃右动脉旁（8个）淋巴结,解剖部位
7343,贲门腺癌,胸骨,解剖部位
7344,贲门腺癌,胸,解剖部位
7345,贲门腺癌,胸,解剖部位
7346,贲门腺癌,心,解剖部位
7347,贲门腺癌,腹,解剖部位
7348,贲门腺癌,腹,解剖部位
7349,贲门腺癌（中度分化），浸润溃疡型,肝,解剖部位
7350,贲门腺癌（中度分化），浸润溃疡型,胃,解剖部位
7351,贲门腺癌（中度分化），浸润溃疡型,胸,解剖部位
7352,贲门腺癌（中度分化），浸润溃疡型,上段食管旁（3个）、“贲门周围（4个）、“胃右动脉旁（8个）淋巴结,解剖部位
7353,贲门腺癌（中度分化），浸润溃疡型,胸骨,解剖部位
7354,贲门腺癌（中度分化），浸润溃疡型,胸,解剖部位
7355,贲门腺癌（中度分化），浸润溃疡型,胸,解剖部位
7356,贲门腺癌（中度分化），浸润溃疡型,心,解剖部位
7357,贲门腺癌（中度分化），浸润溃疡型,腹,解剖部位
7358,贲门腺癌（中度分化），浸润溃疡型,腹,解剖部位
7359,贲门癌,肝,解剖部位
7360,贲门癌,胃,解剖部位
7361,贲门癌,胸,解剖部位
7362,贲门癌,上段食管旁（3个）、“贲门周围（4个）、“胃右动脉旁（8个）淋巴结,解剖部位
7363,贲门癌,胸骨,解剖部位
7364,贲门癌,胸,解剖部位
7365,贲门癌,胸,解剖部位
7366,贲门癌,心,解剖部位
7367,贲门癌,腹,解剖部位
7368,贲门癌,腹,解剖部位
7369,胃体癌,腹腔,解剖部位
7370,胃体癌,腹,解剖部位
7371,胃体癌,盆腔,解剖部位
7372,胃体癌,腹,解剖部位
7373,胃体癌,肝脏,解剖部位
7374,胃体癌,胆囊,解剖部位
7375,胃体癌,胃体,解剖部位
7376,胃体癌,胃,解剖部位
7377,胃体癌,贲门周淋巴结,解剖部位
7378,胃体癌,幽门上淋巴结,解剖部位
7379,胃体癌,(第1组）淋巴结,解剖部位
7380,胃体癌,第7组）淋巴结,解剖部位
7381,胃体癌,（第8组）淋巴结,解剖部位
7382,胃体癌,（第9组）淋巴结,解剖部位
7383,胃体癌,（第11组淋巴结）、（第12组淋巴结）,解剖部位
7384,胃体癌,小弯,解剖部位
7385,胃体癌,幽门,解剖部位
7386,胃体癌,大弯,解剖部位
7387,胃体癌,腹,解剖部位
7388,胃体癌,腹,解剖部位
7389,胃窦小弯侧溃疡型管状腺癌II级,腹腔,解剖部位
7390,胃窦小弯侧溃疡型管状腺癌II级,腹,解剖部位
7391,胃窦小弯侧溃疡型管状腺癌II级,盆腔,解剖部位
7392,胃窦小弯侧溃疡型管状腺癌II级,腹,解剖部位
7393,胃窦小弯侧溃疡型管状腺癌II级,肝脏,解剖部位
7394,胃窦小弯侧溃疡型管状腺癌II级,胆囊,解剖部位
7395,胃窦小弯侧溃疡型管状腺癌II级,胃体,解剖部位
7396,胃窦小弯侧溃疡型管状腺癌II级,胃,解剖部位
7397,胃窦小弯侧溃疡型管状腺癌II级,贲门周淋巴结,解剖部位
7398,胃窦小弯侧溃疡型管状腺癌II级,幽门上淋巴结,解剖部位
7399,胃窦小弯侧溃疡型管状腺癌II级,(第1组）淋巴结,解剖部位
7400,胃窦小弯侧溃疡型管状腺癌II级,第7组）淋巴结,解剖部位
7401,胃窦小弯侧溃疡型管状腺癌II级,（第8组）淋巴结,解剖部位
7402,胃窦小弯侧溃疡型管状腺癌II级,（第9组）淋巴结,解剖部位
7403,胃窦小弯侧溃疡型管状腺癌II级,（第11组淋巴结）、（第12组淋巴结）,解剖部位
7404,胃窦小弯侧溃疡型管状腺癌II级,小弯,解剖部位
7405,胃窦小弯侧溃疡型管状腺癌II级,幽门,解剖部位
7406,胃窦小弯侧溃疡型管状腺癌II级,大弯,解剖部位
7407,胃窦小弯侧溃疡型管状腺癌II级,腹,解剖部位
7408,胃窦小弯侧溃疡型管状腺癌II级,腹,解剖部位
7409,直肠癌（浆膜上层），扁平隆起型，高分化腺癌，I级,腹腔,解剖部位
7410,直肠癌（浆膜上层），扁平隆起型，高分化腺癌，I级,腹,解剖部位
7411,升结肠恶性肿瘤,肠壁一站（1/17个）淋巴结,解剖部位
7412,升结肠恶性肿瘤,腹,解剖部位
7413,升结肠恶性肿瘤,腹,解剖部位
7414,回盲部腺癌（中、低度分化）,肠壁一站（1/17个）淋巴结,解剖部位
7415,回盲部腺癌（中、低度分化）,腹,解剖部位
7416,回盲部腺癌（中、低度分化）,腹,解剖部位
7417,粘液腺癌,肠壁一站（1/17个）淋巴结,解剖部位
7418,粘液腺癌,腹,解剖部位
7419,粘液腺癌,腹,解剖部位
7420,升结肠恶性肿瘤术后,肠壁一站（1/17个）淋巴结,解剖部位
7421,升结肠恶性肿瘤术后,腹,解剖部位
7422,升结肠恶性肿瘤术后,腹,解剖部位
7423,乙状结肠肿瘤,肠系膜淋巴结,解剖部位
7424,乙状结肠肿瘤,胃,解剖部位
7425,乙状结肠肿瘤,肝,解剖部位
7426,乙状结肠肿瘤,肾,解剖部位
7427,乙状结肠肿瘤,腹,解剖部位
7428,乙状结肠肿瘤,腹,解剖部位
7429,乙状结肠粘液性腺癌（中分化）,肠系膜淋巴结,解剖部位
7430,乙状结肠粘液性腺癌（中分化）,胃,解剖部位
7431,乙状结肠粘液性腺癌（中分化）,肝,解剖部位
7432,乙状结肠粘液性腺癌（中分化）,肾,解剖部位
7433,乙状结肠粘液性腺癌（中分化）,腹,解剖部位
7434,乙状结肠粘液性腺癌（中分化）,腹,解剖部位
7435,乙状结肠癌术后,肠系膜淋巴结,解剖部位
7436,乙状结肠癌术后,胃,解剖部位
7437,乙状结肠癌术后,肝,解剖部位
7438,乙状结肠癌术后,肾,解剖部位
7439,乙状结肠癌术后,腹,解剖部位
7440,乙状结肠癌术后,腹,解剖部位
7441,直肠癌,肠,解剖部位
7442,直肠癌,肠周纤维脂肪,解剖部位
7443,直肠癌,肠周淋巴结,解剖部位
7444,直肠癌,盆壁,解剖部位
7445,直肠癌,肝,解剖部位
7446,直肠癌,腹,解剖部位
7447,直肠癌,腹,解剖部位
7448,（直肠），：直肠溃疡型黏液腺癌,肠,解剖部位
7449,（直肠），：直肠溃疡型黏液腺癌,肠周纤维脂肪,解剖部位
7450,（直肠），：直肠溃疡型黏液腺癌,肠周淋巴结,解剖部位
7451,（直肠），：直肠溃疡型黏液腺癌,盆壁,解剖部位
7452,（直肠），：直肠溃疡型黏液腺癌,肝,解剖部位
7453,（直肠），：直肠溃疡型黏液腺癌,腹,解剖部位
7454,（直肠），：直肠溃疡型黏液腺癌,腹,解剖部位
7455,直肠癌术后,肠,解剖部位
7456,直肠癌术后,肠周纤维脂肪,解剖部位
7457,直肠癌术后,肠周淋巴结,解剖部位
7458,直肠癌术后,盆壁,解剖部位
7459,直肠癌术后,肝,解剖部位
7460,直肠癌术后,腹,解剖部位
7461,直肠癌术后,腹,解剖部位
7462,溃疡型低分化腺癌,腹腔镜探查，根治性全胃切除术,解剖部位
7463,溃疡型低分化腺癌,胃,解剖部位
7464,溃疡型低分化腺癌,食管,解剖部位
7465,溃疡型低分化腺癌,十二指肠,解剖部位
7466,溃疡型低分化腺癌,盆腔,解剖部位
7467,心房纤颤,咽,解剖部位
7468,心房纤颤,胸,解剖部位
7469,心房纤颤,胸骨,解剖部位
7470,心房纤颤,心,解剖部位
7471,心房纤颤,上肢,解剖部位
7472,心房纤颤,头,解剖部位
7473,心房纤颤,胸,解剖部位
7474,心房纤颤,心,解剖部位
7475,心房纤颤,头,解剖部位
7476,心房纤颤,胸,解剖部位
7477,心房纤颤,心,解剖部位
7478,心房纤颤,胸,解剖部位
7479,心房纤颤,心,解剖部位
7480,心房纤颤,两上肺,解剖部位
7481,心房纤颤,右侧胸膜,解剖部位
7482,心房纤颤,右侧胸腔,解剖部位
7483,心房纤颤,胸骨,解剖部位
7484,心房纤颤,右房,解剖部位
7485,心房纤颤,主动脉窦部,解剖部位
7486,心房纤颤,室间隔,解剖部位
7487,心房纤颤,二尖瓣,解剖部位
7488,心房纤颤,三尖瓣,解剖部位
7489,心房纤颤,肺动脉瓣,解剖部位
7490,四支血管病变,咽,解剖部位
7491,四支血管病变,胸,解剖部位
7492,四支血管病变,胸骨,解剖部位
7493,四支血管病变,心,解剖部位
7494,四支血管病变,上肢,解剖部位
7495,四支血管病变,头,解剖部位
7496,四支血管病变,胸,解剖部位
7497,四支血管病变,心,解剖部位
7498,四支血管病变,头,解剖部位
7499,四支血管病变,胸,解剖部位
7500,四支血管病变,心,解剖部位
7501,四支血管病变,胸,解剖部位
7502,四支血管病变,心,解剖部位
7503,四支血管病变,两上肺,解剖部位
7504,四支血管病变,右侧胸膜,解剖部位
7505,四支血管病变,右侧胸腔,解剖部位
7506,四支血管病变,胸骨,解剖部位
7507,四支血管病变,右房,解剖部位
7508,四支血管病变,主动脉窦部,解剖部位
7509,四支血管病变,室间隔,解剖部位
7510,四支血管病变,二尖瓣,解剖部位
7511,四支血管病变,三尖瓣,解剖部位
7512,四支血管病变,肺动脉瓣,解剖部位
7513,偶发房性早搏,咽,解剖部位
7514,偶发房性早搏,胸,解剖部位
